#{"t_start": 1744321262.6129818, "env_id": "None"}
r,l,t
46.560036,104,17358.925362
75.53007,132,17359.514022
217.90945,329,17360.76275
398.43857,556,17364.172257
109.710014,184,17364.903623
163.3699,268,17365.974374
51.01004,109,17366.54279
52.010033,99,17367.05225
231.90955,359,17368.52745
44.450012,105,17369.024089
163.97977,272,17370.105206
420.01965,438,17371.788071
109.11001,184,17372.601774
239.82942,367,17375.023901
41.990067,111,17375.581097
122.21992,208,17376.444284
182.54977,285,17377.597752
409.59964,440,17379.319708
382.73962,391,17380.851667
182.76979,283,17383.084424
407.4898,416,17384.716714
234.52963,367,17386.191402
179.23978,286,17387.317066
419.87964,437,17389.094766
53.66002,99,17389.608195
43.860054,104,17390.1169
212.56952,323,17392.33443
123.86999,213,17393.230703
383.54944,415,17394.886513
48.74005,91,17395.385433
126.659935,219,17396.316585
106.889946,186,17397.183299
398.5597,404,17398.956657
235.28955,356,17400.462305
103.39996,190,17402.541636
189.1597,299,17403.80664
182.0597,284,17405.005114
51.630043,107,17405.546513
52.860016,99,17406.031916
167.47983,277,17407.179464
122.999886,210,17408.098102
417.00983,444,17409.844515
126.45995,219,17410.74719
186.81952,298,17413.06207
53.060013,99,17413.559492
78.450005,135,17414.184585
164.29985,275,17415.275303
419.65964,439,17417.033516
380.70975,399,17418.58664
420.61963,438,17420.237364
113.23998,186,17422.015294
237.4694,363,17423.514997
411.05945,469,17425.312177
77.21998,138,17425.97682
419.7996,435,17427.638192
220.67947,332,17428.992811
238.23955,371,17431.564526
47.630013,112,17432.123593
185.75977,299,17433.309436
233.4296,357,17434.654509
75.68003,132,17435.221509
188.81973,288,17436.469502
159.34978,260,17437.572684
180.76973,293,17438.699526
420.2696,433,17441.380984
73.52003,138,17442.042594
234.97969,397,17443.541687
416.7697,438,17445.235878
46.57,113,17445.743808
74.94003,136,17446.349146
164.40984,274,17447.443128
416.35986,439,17450.212232
232.99962,360,17451.627393
100.2,180,17452.371749
213.28955,321,17453.66206
182.16983,293,17454.792372
100.69999,180,17455.567105
179.43979,296,17456.762411
181.75967,284,17458.975314
50.510025,99,17459.462987
202.84972,315,17460.675394
412.14978,435,17462.336945
181.0398,296,17463.480938
75.280045,132,17464.080667
181.34975,295,17465.244215
419.5097,439,17467.931694
389.63968,401,17469.461298
123.659996,214,17470.318389
186.85965,289,17471.486902
420.24973,435,17473.152008
382.5196,378,17474.646666
179.5197,283,17475.805298
181.89983,290,17477.902063
168.90991,269,17478.949351
420.5697,433,17480.628786
203.20963,309,17481.850115
74.34999,135,17482.45839
412.33978,436,17484.239349
234.23943,496,17487.16385
396.8196,428,17488.982578
52.100044,100,17489.463378
113.46998,183,17490.226995
232.31966,353,17491.582286
111.13998,181,17492.341503
166.29994,275,17493.409504
214.97958,322,17495.631013
108.29992,185,17496.464165
182.76974,283,17497.655658
51.380035,102,17498.129416
233.12961,357,17499.518934
126.46,219,17500.426925
182.3998,290,17501.644322
52.89003,111,17502.189981
110.11001,184,17502.971443
111.44996,180,17503.726123
420.72964,437,17506.410282
221.7995,335,17507.710454
183.4198,288,17508.837558
182.99973,290,17510.004136
77.08001,132,17510.596123
183.81985,288,17511.734751
416.76004,439,17514.471633
234.43962,356,17515.850816
51.670044,103,17516.354587
409.91986,428,17518.00849
422.77972,437,17519.694196
122.5599,214,17520.593443
52.000046,100,17521.103542
44.73001,107,17521.622382
184.10956,294,17523.904378
46.630013,112,17524.409593
421.89005,441,17526.094046
185.55981,289,17527.27547
49.45005,90,17527.752758
52.630035,107,17528.261774
219.17958,332,17529.538923
182.32988,297,17530.73221
98.049995,180,17531.593573
181.99982,300,17533.817709
417.8097,434,17535.486747
186.5697,298,17536.707407
45.280014,112,17537.262712
186.25981,289,17538.429459
119.20986,219,17539.344007
182.70981,289,17540.513395
167.69992,275,17542.603324
420.39993,440,17544.259396
230.82953,367,17545.656942
180.65971,289,17546.763782
45.450027,105,17547.26057
419.29,441,17548.903907
395.33957,416,17551.475551
381.75995,384,17553.044348
182.46982,283,17554.212532
110.22994,182,17555.004087
216.56964,323,17556.30678
187.44968,290,17557.535502
123.36999,213,17558.477603
381.30975,384,17560.989419
114.33996,186,17561.768534
74.43004,137,17562.362398
173.7496,260,17563.428348
183.70963,294,17564.613648
188.15967,289,17565.804659
411.98953,416,17567.397805
75.620026,138,17568.009624
50.590027,111,17568.514556
189.53973,291,17570.669471
113.98995,181,17571.444993
419.75006,445,17573.140326
168.49991,275,17574.277873
187.29968,290,17575.528512
181.3198,288,17576.667318
424.08008,442,17579.424105
180.44983,295,17580.61064
122.789925,211,17581.542757
181.2097,299,17582.73125
239.22963,352,17584.172034
231.32964,357,17585.524622
233.13962,356,17586.926088
421.0499,440,17589.603736
383.04956,375,17591.072757
423.88,442,17592.75755
104.28998,196,17593.631977
179.71979,288,17594.821806
421.32,438,17597.564436
76.05001,135,17598.171293
395.53967,401,17599.777414
420.22964,437,17601.430395
111.039986,181,17602.15747
79.009995,134,17602.766328
108.819984,183,17603.541698
109.54998,180,17604.362439
407.4498,435,17606.990726
76.450005,135,17607.587688
112.769936,183,17608.38938
232.13965,366,17609.884894
179.72977,287,17611.050063
167.73987,276,17612.109438
72.620026,138,17612.728191
394.2498,420,17614.397838
241.42967,352,17616.760333
219.88965,321,17618.076022
412.54956,420,17619.6907
75.63001,137,17620.335571
44.290016,111,17620.891931
123.7199,208,17621.752103
396.8397,401,17623.294909
181.30974,289,17624.400313
108.25997,179,17626.126684
384.59958,375,17627.642446
420.0996,435,17629.300702
183.20963,294,17630.474794
420.07965,432,17632.217469
235.57957,357,17634.687733
236.76968,368,17636.094119
421.56973,433,17637.749663
225.18948,331,17639.041101
112.75999,184,17639.835385
74.84002,136,17640.46276
377.5697,398,17642.002497
185.71968,303,17644.358021
419.38953,431,17646.014121
421.26962,433,17647.61943
220.08972,321,17648.841795
112.819984,183,17649.61681
192.15979,289,17650.76785
111.72997,182,17651.59017
105.19996,195,17653.403186
111.31997,183,17654.165243
110.23997,181,17654.936486
180.97968,282,17656.096666
178.90973,289,17657.350557
181.68973,291,17658.656239
111.029976,182,17659.4373
79.59999,135,17660.075096
412.7496,430,17662.745924
379.5397,376,17664.200428
74.620026,138,17664.851521
123.49993,210,17665.741684
181.23984,286,17666.859617
111.53997,181,17667.630392
423.07962,437,17669.364718
182.32979,292,17670.529634
426.91013,439,17673.211437
180.66977,293,17674.389474
179.68974,301,17675.613043
411.5099,419,17677.221549
380.17972,377,17678.69935
121.94004,216,17679.579231
417.86948,433,17682.244227
122.67994,212,17683.142881
380.85962,384,17684.63971
420.05957,434,17686.309376
110.83999,181,17687.079498
109.22001,183,17687.829736
169.61986,268,17688.923661
384.58957,376,17691.42099
181.28967,281,17692.569323
183.15977,294,17693.752168
412.77997,417,17695.413489
224.50958,329,17696.714066
104.67999,197,17697.58728
42.47007,113,17698.100703
80.590004,136,17699.801573
183.6199,293,17701.024857
237.91956,363,17702.437251
75.830025,137,17703.084384
179.98976,301,17704.318286
121.009926,219,17705.171119
109.83999,181,17705.964912
180.68974,291,17707.161931
379.9897,381,17709.680501
45.629997,112,17710.205215
178.90977,299,17711.395999
419.6497,435,17713.019362
172.73987,276,17714.073579
392.98965,426,17715.731986
73.82999,137,17716.383753
110.69994,185,17717.167389
420.1599,449,17719.934847
122.98992,211,17720.789888
378.08963,376,17722.23354
173.81985,278,17723.370835
45.76004,104,17723.88262
415.27957,432,17725.546357
180.1798,292,17727.743975
409.6499,415,17729.320449
232.65968,354,17730.707508
181.51979,298,17731.874343
232.65962,354,17733.278215
50.230057,92,17733.72945
221.74951,330,17735.004022
417.65955,434,17737.605723
234.36942,358,17738.976892
189.7497,290,17740.131424
111.49996,185,17740.962906
241.36967,363,17742.425053
424.19,451,17744.148405
53.66002,99,17745.604793
186.9096,294,17746.792052
103.86998,193,17747.59267
168.96982,278,17748.702937
378.52954,377,17750.1998
379.08963,376,17751.624455
425.32996,432,17753.23148
46.17003,103,17754.683103
424.48,432,17756.338161
418.95963,434,17757.9866
52.36003,99,17758.463555
176.75974,294,17759.694786
122.309975,219,17760.552222
420.29974,440,17762.187949
422.44992,445,17764.881803
185.95976,304,17766.058043
73.78003,132,17766.646794
418.4396,436,17768.337961
423.53,432,17769.995026
53.660027,99,17770.471848
234.70958,359,17772.929305
225.10956,324,17774.171528
202.58963,311,17775.363382
114.45992,184,17776.157469
44.23001,107,17776.68425
378.12958,377,17778.18028
127.46,219,17779.039084
110.21,184,17779.834892
182.61983,288,17780.9416
70.57002,123,17782.498074
52.51004,99,17782.961595
420.53995,441,17784.636818
123.529945,207,17785.519265
186.30972,299,17786.707886
121.10984,219,17787.62963
181.58977,291,17788.778573
110.23997,181,17789.598459
181.35974,294,17791.805758
183.42975,287,17792.939308
186.14972,290,17794.166573
46.67003,103,17794.702929
233.7496,370,17796.206563
233.54965,355,17797.66942
51.900047,100,17798.183316
187.65979,289,17799.329461
423.2098,434,17802.079479
51.53003,107,17802.618498
183.97986,287,17803.826042
234.77963,357,17805.237958
382.70935,384,17806.775254
235.10968,354,17808.180667
409.57993,417,17810.749518
170.6399,271,17811.84292
114.98995,181,17812.616356
223.77962,332,17813.909636
425.18005,432,17815.615348
45.220016,108,17816.130963
225.67963,332,17817.459387
45.62001,108,17818.010402
104.68999,196,17819.952337
381.24954,375,17821.447717
183.20953,294,17822.621936
183.61978,303,17823.859312
179.98978,291,17825.028837
52.560043,99,17825.567805
124.50991,209,17826.479697
202.8597,314,17827.797888
421.76965,433,17830.570366
171.50992,274,17831.667026
223.72957,337,17833.00758
233.45961,354,17834.406277
112.21996,183,17835.183386
413.35977,424,17836.949187
235.2697,363,17839.34838
379.5596,399,17840.91391
420.90973,434,17842.598644
180.86978,283,17843.858181
398.9586,554,17845.996044
180.67969,282,17848.152164
45.460037,104,17848.675405
234.23972,371,17850.204214
53.480057,97,17850.694581
378.51956,383,17852.202367
238.17958,357,17853.622722
115.43998,186,17854.401213
115.97996,182,17855.19661
421.45035,540,17858.32707
376.8996,375,17859.815202
50.900017,110,17860.339296
187.80971,289,17861.55177
222.82962,337,17862.94796
419.72003,448,17864.638102
189.15976,289,17866.899347
415.72955,437,17868.56275
52.50004,100,17869.041091
108.98997,186,17869.870319
165.98991,276,17871.024391
234.62953,367,17872.423378
397.5396,416,17874.092157
55.070057,98,17874.54729
221.12958,337,17876.812665
422.16986,433,17878.498384
421.72006,438,17880.187143
416.65955,434,17881.849374
421.9098,434,17883.517908
390.53867,536,17886.425038
167.81969,268,17887.48867
170.1197,268,17888.561384
380.01996,398,17890.098289
375.47968,377,17891.625791
379.0097,384,17894.116043
54.170048,98,17894.59345
168.81993,278,17895.659291
110.319984,183,17896.395679
184.85963,299,17897.599551
101.59999,180,17898.400469
381.98956,381,17899.900574
68.19005,121,17900.437399
413.7394,436,17903.128069
217.58951,326,17904.39186
221.47957,337,17905.743226
180.68965,291,17906.885396
73.31997,138,17907.504229
214.63956,321,17908.792489
51.990044,111,17909.32059
419.58975,436,17910.980376
187.54971,290,17913.251912
416.3897,436,17914.930555
407.0595,434,17916.565607
411.64932,435,17918.232946
418.52966,432,17919.941988
377.0997,375,17922.442602
50.970024,103,17922.919637
107.82996,182,17923.723031
158.95985,259,17924.79941
48.719994,108,17925.309505
168.28986,271,17926.387235
226.11961,358,17927.802705
49.009995,109,17928.386449
50.530037,107,17928.893576
106.419975,183,17929.652647
73.34996,135,17931.255383
106.12997,182,17931.982218
222.86954,338,17933.380661
52.39003,101,17933.891391
44.980026,102,17934.409941
370.06967,393,17935.884543
109.40995,184,17936.636738
418.56973,448,17938.392873
180.33968,306,17940.673503
417.74988,440,17942.39794
378.28964,376,17943.848146
51.39003,101,17944.364789
51.680023,102,17944.87246
51.88002,112,17945.378333
165.04987,270,17946.459724
416.17978,437,17948.146873
44.88002,112,17948.709357
419.4198,433,17951.504977
224.75966,354,17952.84154
183.0097,289,17954.009544
407.6596,434,17955.642533
394.68958,416,17957.193284
223.27951,337,17959.553856
105.02999,182,17960.307475
377.57953,377,17961.829236
52.200043,100,17962.337915
404.9199,423,17963.967366
393.43976,416,17965.542446
177.9898,301,17966.759444
184.78969,291,17968.864769
420.31973,433,17970.518592
51.46003,104,17970.987818
166.90991,274,17972.08831
44.170036,103,17972.566833
105.60997,184,17973.368737
230.7096,369,17974.774797
418.02994,447,17977.522791
199.8297,307,17978.769751
51.36004,104,17979.292187
50.330055,92,17979.739314
72.82,138,17980.39711
178.93971,286,17981.533886
181.40971,299,17982.648014
110.09002,186,17983.431708
107.439995,181,17984.240006
50.28003,102,17984.760452
42.97007,113,17985.317706
121.52987,207,17987.157559
375.41965,388,17988.677097
223.16957,338,17989.963291
373.53952,381,17991.48584
43.59005,111,17992.031632
418.3198,433,17993.679531
166.99966,260,17994.754835
231.12962,367,17997.193492
412.72977,442,17998.923753
123.37995,212,17999.760218
166.12994,272,18000.854383
185.89972,290,18002.005199
228.50963,354,18003.407722
231.26968,353,18005.839568
410.43954,441,18007.473727
110.409966,184,18008.255206
230.12973,377,18009.718078
172.83987,271,18010.7864
394.45972,419,18012.320294
227.44965,355,18014.76621
162.23997,271,18015.821276
75.219986,138,18016.464835
181.82976,287,18017.610998
421.97006,433,18019.310334
228.89967,380,18020.783483
168.84987,270,18021.993731
229.85966,364,18024.361626
412.08966,416,18025.972912
184.80962,294,18027.202573
53.86003,99,18027.669544
396.68958,416,18029.269428
181.55975,294,18030.501743
181.92973,287,18032.593253
418.23978,441,18034.384988
422.4097,439,18036.157994
78.63006,132,18036.754313
219.78954,331,18038.053397
419.38974,436,18039.744949
186.15976,299,18041.929423
218.42961,332,18043.236617
181.88972,291,18044.424064
97.84997,180,18045.234251
50.43003,107,18045.739673
104.17998,192,18046.606642
232.00963,379,18048.040377
228.5796,332,18049.368555
406.13998,426,18052.142606
374.6895,391,18053.718503
182.25977,294,18054.89566
421.07004,443,18056.663751
233.58965,371,18058.162072
397.3596,419,18060.751362
102.36997,198,18061.62748
54.060013,99,18062.134814
378.47958,377,18063.571429
164.01996,273,18064.692359
408.38977,416,18066.295191
188.83969,291,18067.42324
222.4696,323,18069.607921
166.98996,276,18070.769568
78.25,135,18071.382499
50.93006,92,18071.844564
45.270035,103,18072.343568
412.84943,455,18074.097692
52.280045,102,18074.596014
164.68987,276,18075.722818
380.18967,381,18077.188602
165.06996,278,18079.259699
168.83997,271,18080.321947
46.470024,103,18080.811999
224.15955,324,18082.082074
96.39993,175,18082.846366
181.09973,300,18084.075337
45.97003,103,18084.590477
180.75977,294,18085.805297
110.63999,181,18086.633535
97.94996,170,18087.427465
380.57965,377,18089.865839
180.53964,286,18090.997564
231.6096,369,18092.494631
99.02996,172,18093.292781
234.95978,364,18094.696434
166.83986,276,18095.840519
377.43982,391,18098.308565
50.13005,92,18098.796351
234.68956,361,18100.219419
379.77966,392,18101.795538
52.890053,101,18102.311074
53.11003,109,18102.849263
52.810043,109,18103.364311
382.5496,400,18104.911907
220.13953,341,18107.271605
185.80971,299,18108.491832
50.000023,100,18108.977229
231.44948,360,18110.430554
414.41968,438,18112.074654
405.24957,425,18113.752492
415.96954,438,18116.457074
94.99992,175,18117.213814
162.68993,276,18118.344919
164.45992,274,18119.435714
52.410057,99,18119.913361
222.9596,324,18121.187873
181.66977,283,18122.374317
219.15953,334,18123.72721
99.51997,173,18124.486877
378.5997,375,18127.071527
418.49954,440,18128.845317
108.18998,186,18129.66734
74.72002,138,18130.36752
181.44975,285,18131.556654
235.27959,352,18132.972397
416.5995,440,18135.725327
75.83,137,18136.343654
188.63976,291,18137.531823
379.58948,386,18139.117419
181.21962,298,18140.308008
223.24953,340,18141.63862
75.780014,132,18142.241846
234.91966,378,18144.704862
180.22975,297,18145.914023
408.43985,426,18147.612326
414.11978,438,18149.364596
379.42978,392,18150.92804
379.0796,377,18152.458903
46.47,113,18153.952122
211.62955,322,18155.214024
379.3796,377,18156.704409
168.93985,271,18157.763077
394.18982,416,18159.429624
163.72989,277,18160.528081
391.43973,416,18163.055207
